id,url,title,content,push_content,region,type,source,ctype,date,time,author,discussion_count,share_count,comment_count,like_count,dislike_count,positive_pushs,neutual_pushs,negative_pushs,sentiment,crawled_at,hit_rate
077386f7-1148-5d9c-963f-bfd8f78b36ce,https://istyle.ltn.com.tw/article/26588,父親節聚餐名店訂不到位？善用「skm eats美食地圖」免費訂位成功率大增,"skm eats美食地圖訂候位系統，擴大結盟南西、信義、北車和天母四大商圈名店。疫後時代，社交生活全面回歸，各大百貨商場餐飲業績大熱，每逢週末假日及節慶，許多餐廳更是一位難求！新光三越表示，今年上半年餐飲業績成長超過3成，是成長幅度最高的業種，也帶動來客數的成長，新光三越擁有超過410家、750個櫃位，為全台最大餐飲和食品品牌通路。此外，2017年創業界之先推出的「skm eats美食地圖」訂候位系統，提供美食一條龍服務，多元和便利性廣受會員的喜愛，更成為帶動餐飲業績的重要推手，已有超過5成新光三越會員使用過訂候位系統，訂位後入座率更高達9成，光今年上半年使用人次就超過85萬人。即日起至8/31使用skm eats美食地圖預訂商圈餐廳並入座消費，集滿3點還有機會抽兩班家雙人海陸套餐（價值2,880元）。今夏，新光三越skm eats擴大走入商圈，結合南西、信義、北車和天母四大商圈，結盟商圈內的星級飯店餐廳、店內未導入品牌及店內人氣品牌街邊店，擴大美食版圖，提供會員更全面的專屬服務。目前參與「skm eats美食地圖」訂位服務的在地店家，包括新光三越店內超過250家餐飲櫃位，以及店外逾107家商圈美食，共達357家餐飲名店，通通可以透過新光三越APP的skm eats美食地圖一秒輕鬆訂位！IG熱門打卡店家好想吃冰。歡慶skm eats美食地圖服務再升級，新光三越即日起推出會員專屬的獨家商圈優惠活動，包括：即日起至8月31日使用skm eats美食地圖預訂商圈餐廳並入座消費，即可獲得LINE集點活動點數1點，累計3點就可兌換skm points 300點，還有機會獲得人氣餐廳餐券；此外，透過skm eats美食地圖訂位到商圈指定餐廳用餐並出示新光三越會員，還可獨享餐廳加碼好禮。父親節即將到來，擔心名店訂不到位？新光三越「skm eats美食地圖」與合作店家擁有優先訂位保留席，不妨善用免費訂位系統，讓訂位成功率大增。一秒到義大利的TUTTO Fresco翡冷翠義式餐廳。【南西商圈】貳樓、螺（蘿）絲瑪莉、HATSU Yakiniku & Wine和牛燒肉專門店、平成十九、娘子家、咖啡瑪榭、好想吃冰、台北喜來登大飯店（十二廚/請客樓/桃山/安東廳/比薩屋/SUKHOTHAI）、王品牛排/夏慕尼/和牛涮/尬鍋/Mo-Mo-Paradise（中山店）、餡老滿、涮乃葉/義式屋古拉爵（欣欣百貨店）等。【信義商圈】台北寒舍艾美酒店（探索廚房/寒舍食譜）、THE UKAI TAIPEI、詹記麻辣鍋（敦南店）、筷炒、黑武士（東豐店）、小倉屋、古記雞、燒肉的名門赤虎（信義安和店）、魚君（光復店）、A.I.O、106HARBOR、心潮飯店、永心鳳茶、瓦城/1010食堂/YABI/時時香/月月、CAMA 豆留文青、Plants等。台北最受歡迎的健康蔬食餐廳MIACUCINA。【北車商圈】TUTTO Fresco翡冷翠義式餐廳、添好運（HOYII）、肉次方/饗辣/Mo-Mo-Paradise、天吉屋/BELLINI（台北京站店）、咖啡弄、新千葉火鍋、天人喫茶趣（衡陽店）、INN CAFÉ（西門店）等。【天母商圈】Miacucina（天母店）、AN58西班牙創意料理、草原風蒙古火鍋（劍潭店）、溢香園、咖啡弄（士林店）、天鍋宴（芝山店/天母店）、勝博殿、瓦城、黑毛屋、聚日式火鍋、典華雅聚、Preserve等。號稱台北最搶手的西班牙餐酒館AN58西班牙創意料理。",,台灣,新聞,自由時報電子報,Life News 好樣生活,2023-07-18,16:30:00,,,0,0,0,0,0,0,0,正向,,
07fb4265-bd66-5339-8c66-7743b2ca5e6e,https://www.facebook.com/100064824967668/posts/687563020081191/,,上班來杯咖啡提提神☕活動詳情⏩ https://lin.ee/TTRtqYe/IPFB⏰2023/7/3 – 9/29 每週一到五📍指定咖啡店路易莎咖啡Louisa Coffee(品牌總部) cama現烘咖啡專門店  CAFE IN 📱使用iPASS MONEY付款✅單月單筆滿$50達3次，享LINE POINTS 20點//每帳號每月限回饋1次，每月限量50萬點//#iPASS_MONEY優惠 #咖啡優惠 #飲品優惠 #LouisaCoffe #英國皇家泰勒伯爵茶季 #cama #芭樂風味美式 #哈密瓜風味拿鐵 #鳳梨風味生椰拿鐵 #cafein #硬咖啡 #為社群而生的支付 #資料賦能無限可能,,台灣,綠營側翼,臉書,IPass一卡通,2023-07-18,12:00:03,IPass一卡通,,1,1,25,0,0,0,0,中立,,
821e6a7e-5960-5d0e-8452-0fe514c64c76,https://tw.news.yahoo.com/2022%E5%96%9D%E5%92%96%E5%95%A1%E8%A1%8C%E5%8B%95%E6%94%AF%E4%BB%98%E6%94%BB%E7%95%A5-%E6%98%9F%E5%B7%B4%E5%85%8B-cama-%E8%B7%AF%E6%98%93%E8%8E%8E%E9%80%99%E6%A8%A3%E5%88%B7%E6%9C%80%E7%9C%81%E9%8C%A2-092820802.html,2023喝咖啡行動支付攻略｜星巴克、路易莎、cama這樣刷最省錢！,"國人平時最常喝的飲品就是「咖啡」，早上外帶一杯咖啡進公司，開啟一天的序幕與活力，儼然成為一種生活習慣，儘管一杯咖啡錢看似不多，但每天累積下來也是一筆開銷，卡優小編提供喝咖啡省錢小技巧。現在連鎖咖啡店支付方式越來越多元，星巴克、cama、路易莎...不僅可刷信用卡，還可使用行動支付，用行動支付搭配信用卡賺回饋，讓你一邊喝咖啡一邊省錢。文章目錄星巴克 手機支付有哪些付款方式？cama café 手機支付有哪些付款方式？路易莎咖啡LOUISA COFFEE 手機支付有哪些付款方式？星巴克、路易莎、cama用行動支付搭配那些信用卡更優惠！2023 星巴克回饋｜OPEN 錢包、icash Pay優惠活動OPEN 錢包​​​​​​​icash Pay➤新光證券開戶享手續費震撼價，定期定額年年再送500元! ➤富邦證券線上開戶贈100元，交易手續費低於2折起星巴克為統一集團指定通路，可使用 OPEN 錢包、icash Pay綁定指定信用卡消費，目前在星巴克可以使用的行動支付，包含：Apple PayGoogle PaySamsung Pay街口支付Line Pay台灣PayOPEN 錢包icash Paycama café多數門市支援 Google Pay、Apple Pay、Samsung Pay、LINE Pay、街口支付與 cama 自家的 cama Pay 消費，可使用多種行動支付賺回饋。Apple PayGoogle PaySamsung Pay街口支付Line Paycama PayApple PayGoogle PaySamsung PayLINE Pay一卡通MONEYPi 拍錢包台灣 Pay悠遊付街口支付信用卡指定行動支付回饋率回饋內容凱基魔BUY悠遊鈦金卡Apple Pay、Google Pay、LINE Pay、街口、悠遊付、OPEN錢包、橘子支付最高4%◎國內消費0.7%回饋 ◎綁定指定行動支付，當月5%回饋，每季上限200元 ◎魔Buy卡加碼2.3%，每季上限300元滙豐匯鑽卡街口支付最高6%◎指定消費享3%現金回饋(1%無上限! 3%上限2千) ◎累積 5,000 點現金積點 + 滙豐銀行帳戶往來總資產達等值新台幣 10 萬元以上享回饋翻倍，等於6%回饋。 ▶立即線上申辦台新@GoGoLINE Pay、台新Pay、全盈+PAY最高3.8%包含〔基本0.5%無上限〕+〔精選加碼3.3%・每期帳單回饋上限NT$1,000〕▶立即線上申辦合庫卡娜赫拉的小動物 悠遊聯名卡台灣Pay、LINE Pay、街口支付、悠遊付、icash Pay、歐付寶最高11%◎國內享１%現金回饋 ◎當期帳單新增一般消費達2,999元以上，當期享「三大通路加碼10%回饋」資格，每項通路上限100元，每卡總回饋最高300元彰銀My樂現金回饋卡台灣PAY、Google Pay、LINE Pay、街口支付、Pi拍錢包、悠遊付最高6%活動期間完成登錄活動後，於指定之6款錢包綁定My樂卡，當月消費享3%現金回饋，符合新卡資格享6%現金回饋，每歸戶每月合計回饋上限250元)合庫i享樂生活卡LINE Pay、街口支付、橘子支付、悠遊付、歐付寶、 Pi拍錢包最高6%◎國內享1%現金回饋 ◎當期帳單新增一般消費達2,999元以上，當期享「六大通路加碼5%回饋」資格，每項通路上限100元，每卡總回饋最高300元台新街口聯名卡街口3%街口卡綁定街口App於星巴克消費，享3%街口幣回饋無上限 ▶立即線上申辦兆豐宇宙明星BT21信用卡Apple Pay、台灣Pay、LINE Pay、街口支付最高5%112/1/1~9/30綁定指定支付交易享加碼2.5%回饋(月回饋上限NT$150)，與一般交易回饋合計新戶最高5%/舊戶最高3.5%回饋！▶立即線上申辦華南SnY信用卡街口電支、LINEPAY、悠遊付、icash Pay（排除7-11消費）、OP錢包（排除7-11消費）10%◎使用信用卡電子帳單或前期信用卡帳單使用SnY帳戶自動授權扣帳成功(二擇一)，且SnY信用卡當期帳單一般消費（含網購消費及指定支付）新戶累積達新臺幣（下同）1,500元、舊戶累積達3,000元。◎將SnY信用卡綁定於指定支付工具之一般消費單筆達100元(含)以上，每筆最高享10％現金回饋，當期帳單回饋上限300元。新光寰宇現金回饋卡Google Pay、Apple Pay、LINE Pay、街口支付、Pi 拍錢包、台灣 Pay3%◎3%現金點數回饋(0.6+0.4(上限1,000點)+2(上限200點))◎2023/1/1~2023/9/30透過網路線上申辦並核發之寰宇現金回饋卡新戶(限正卡)，核卡後30天內，以Apple Pay、LINE Pay支付一般消費加碼10%回饋，每戶最高回饋500點。▶卡優限定加碼100元玉山銀行ＵBearApple Pay Google Pay Samsung Pay LINE Pay 一卡通MONEY Pi 拍錢包 台灣 Pay 悠遊付 街口支付3%3%現金回饋(含基本回饋1%+網購加碼2%，加碼每期上限200元，當期帳單直接折抵)▶立即線上辦卡 ▶立即開立玉山數位帳戶台北富邦J卡LINE Pay1.7%◎國內一般消費最高1.7%回饋=權益1%+加碼0.7%(須綁定台北富邦數位帳戶自動扣台北富邦信用卡費，加碼0.7%次月月底回饋)▶新戶線上申辦送400聯邦賴點卡LINE Pay3%原始回饋1.5%無上限+綁定聯邦帳戶自扣加碼0.5%(含實體帳戶、NewNewBank數位帳戶)加碼0.5%於次月月底前回饋 ▶卡優限定新戶加碼200元銀行/信用卡活動 截止日回饋中國信託/不限卡別2023/9/307-ELEVEN實體門市、統一集團 單筆消費滿200元享10% OPEN POINT回饋，每人每月上限100點。(每月總回饋22萬點)(7月活動已額滿)台北富邦/不限卡別2023/9/307-ELEVEN實體門市、統一集團單筆消費滿200元享10%OPEN POINT回饋，每人每月上限80點。(每月總回饋24萬點)(7月活動已額滿)▶卡優限定新戶最高享400元玉山銀行/不限卡別2023/9/307-ELEVEN實體門市、統一集團單筆消費滿200元享10% OPEN POINT回饋，每人每月上限60點。(每月總回饋10萬點)(7月活動已額滿)。台新銀行玫瑰Giving卡2023/9/30統一集團筆筆消費享最高3%回饋(活動期間每戶最高回饋500元)。▶立即線上申辦國泰世華CUBE卡2023/9/307-ELEVEN實體門市、統一集團單筆滿200元享10% 回饋(7%OPEN POINT(需登錄)，每人每月上限200點+3%小樹點(信用卡)無上限)▶立即線上申辦CUBE卡第一銀行/icash聯名卡2023/9/30統一集團指定通路【首绑卡】icash聯名卡首次綁定OPEN錢包，並於首綁後30天內消費，享該首筆消費金額100%刷卡金回饋，每卡回饋上限50元(需登錄)。 【全卡友】icash聯名卡當月消費滿3,000元，當月筆筆消費享5%刷卡金，每戶每月回饋上限250元(需登錄)。2023icash Pay支付優惠｜綁信用卡/帳戶回饋整理！(最新)原文出處2023喝咖啡行動支付攻略｜星巴克、路易莎、cama這樣刷最省錢！相關文章中國信託中油聯名卡，新戶享超質感玫瑰金行李箱等好禮3三選1(舊戶也有禮)【懶人包】推薦2023必辦15張「夯」信用卡，拿獨家首刷好禮看這篇KKBOX串流音樂平台訂閱攻略|一篇搞懂各式方案，怎麼訂閱最划算？懶人包》2023 LINE Pay優惠整理！綁哪張卡回饋高？(最新)新手證券開戶攻略》買股票要準備什麼？開戶流程？15家證券戶手續費及特色比較！",,台灣,新聞,Yahoo,財經,2023-07-18,09:57:45,,,0,0,0,0,0,0,0,正向,,
18b899cf-633c-52ab-a090-78bea0909771,https://tw.news.yahoo.com/%E4%B8%8D%E5%8F%AA%E7%99%BE%E8%B2%A8%E9%A4%90%E5%BB%B3-%E6%96%B0%E5%85%89%E4%B8%89%E8%B6%8Aapp%E5%85%A8%E6%96%B0%E5%8D%87%E7%B4%9A-%E5%8F%B0%E5%8C%97107%E5%AE%B6%E7%BE%8E%E9%A3%9F-%E8%A8%82%E5%80%99%E4%BD%8D%E5%85%8D%E8%B2%BB%E5%8A%A0%E8%8F%9C-065513085.html,不只百貨餐廳！新光三越APP全新升級 「台北107家美食」訂候位免費加菜,"記者劉沛妘／台北報導新光三越APP《skm eats美食地圖》自2017年上線，因應疫情需求，以提供外送、外帶館內餐廳美食為主，而現在後疫情時代來臨，社交生活回歸，人氣餐廳經常一位難求，對此，新光三越今(18)日宣布，《skm eats美食地圖》在暑假全新升級，一次集結訂位、候位、外帶、外送一條龍服務，除了能預訂新光三越館內餐廳，也可訂候位台北四大商圈共107間人氣餐廳，並享專屬「加菜優惠」！新光三越表示，疫情趨緩，百貨餐飲業績近幾月也呈現「報復性回流」，今年上半年餐飲業績成長超過3成，是成長幅度最高的業種，帶動來客數的成長，而促使新光三越餐飲業績不斷成長的幕後功臣就是《skm eats美食地圖》，根據統計，有超過5成新光三越會員使用過訂候位系統，2023上半年(1-6月)更有多達85萬訂候位筆數。而新光三越《skm eats美食地圖》從2018年已首發結合南西商圈店家，其中人氣餐廳「貳樓SECOND FLOOR CAFE」每月有超過600筆訂候位，螺絲瑪莉、娘子家咖啡也是熱門選項，且透過新光三越APP訂位，到店來客率高達90%。今年夏天，再宣布聯手信義、北車和天母四大商圈，包含星級飯店餐廳、店內未導入品牌及店內人氣品牌街邊店通通有。未來也目標在2024年能擴展到中南部商圈。x參與《skm eats美食地圖》訂候位服務知名店家：南西商圈：貳樓、螺（蘿）絲瑪莉、HATSU Yakiniku & Wine和牛燒肉專門店、平成十九、娘子家、咖啡瑪榭、好想吃冰、台北喜來登大飯店（十二廚/請客樓/桃山/安東廳/比薩屋/SUKHOTHAI）、王品牛排/夏慕尼/和牛涮/尬鍋/Mo-Mo-Paradise（中山店）、餡老滿、涮乃葉/義式屋古拉爵（欣欣百貨店）等。信義商圈：台北寒舍艾美酒店（探索廚房/寒舍食譜）、THE UKAI TAIPEI、詹記麻辣鍋（敦南店）、筷炒、黑武士（東豐店）、小倉屋、古記雞、燒肉的名門赤虎（信義安和店）、魚君（光復店）、A.I.O、106HARBOR、心潮飯店、永心鳳茶、瓦城/1010食堂/YABI/時時香/月月、CAMA 豆留文青、Plants等。北車商圈：TUTTO Fresco翡冷翠義式餐廳、添好運（HOYII）、肉次方/饗辣/Mo-Mo-Paradise、天吉屋/BELLINI（台北京站店）、咖啡弄、新千葉火鍋、天人喫茶趣（衡陽店）、INN CAFÉ（西門店）等。天母商圈：Miacucina（天母店）、AN58西班牙創意料理、草原風蒙古火鍋（劍潭店）、溢香園、咖啡弄（士林店）、天鍋宴（芝山店/天母店）、勝博殿、瓦城、黑毛屋、聚日式火鍋、典華雅聚、Preserve等。不同於其他民眾常使用的訂位系統，使用《skm eats美食地圖》可享多重會員專屬優惠，包括即日起至8月31日使用《skm eats美食地圖》預訂商圈餐廳並入座消費，即可獲得LINE集點活動點數1點，累計3點可兌換skm points 300點並獲得抽獎乙次，有機會獲得連續五連榮獲米其林一星教父牛排(A4-Top Cap Steakhouse)雙人套餐（價值6,400元）、樂軒松坂亭 雙人套餐(價值6,300元)、GUBAMI SOCIAL雙人套餐（價值4,356元）、Miacucina雙人套餐（價值1,200元）、兩班家雙人海陸套餐（價值2,880元）、草原風蒙古火鍋雙人套餐（價值1,099元）等人氣餐廳餐券！不只如此，透過《skm eats美食地圖》訂位到商圈指定餐廳用餐並出示「新光三越會員」，還可獨享餐廳加碼禮，包括筷炒贈「指定甜點（價值80元）」、翡冷翠義式餐廳贈「黑松露起司薯條（價值180元）」、古記雞贈主廚私房小菜（價值200元）、HATSU Yakiniku & Wine和牛燒肉專門店贈「冰綠茶或角嗨調酒乙杯（價值80元/140元）」、小倉屋Kokuraya光復店選購定食料理贈「蒸蔬菜乙份（價值90元）」、AN58西班牙創意料理獨享9折優惠等。還不是新光三越會員的民眾，下載新光三越APP並加入會員，也能同享會員專屬優惠。",,台灣,新聞,Yahoo,生活,2023-07-18,06:55:13,,,0,0,0,0,0,0,0,正向,,
ae578cc9-f543-5e01-a53c-4d9ed44f2ec2,https://www.facebook.com/100064389981613/posts/672682241554769/,,#國際交流 #國際友邦來訪臺灣友邦巴拉圭共和國 （Republic of Paraguay ）準總統夫婦與千金來臺。夫人蕾蒂希亞女士(Leticia Ocampos)上週來訪園區，除參訪臺灣設計研究院，也至鬆菸風格店家、CAMA COFFEE ROASTERS豆留文青、 ISLAND 133及以覺學 INTZUITION參觀。因其建築師背景，對於古蹟活化非常有興趣，園區空間再利用的方式讓她非常驚豔，希望能將鬆菸的經驗應用於該國類似的廢棄釀酒場或車站等地。我們期待未來能看到精彩的古蹟修復案例在巴國出現！#松山文創園區 #鬆菸#古蹟 #古蹟再利用,,台灣,綠營側翼,臉書,松山文創園區 SCCP Taipei,2023-07-17,20:00:12,松山文創園區 SCCP Taipei,,4,0,37,0,0,0,0,正向,,
1fdaeefc-7d7b-58a4-bbde-800ef611bc89,https://www.facebook.com/100064844075294/posts/662803305891133/,,🌞天氣這麼熱，快來點 #冰棒 消消暑🥵🧊！👉🏻 https://bit.ly/3rujVOb森永推 4 款全新口味雪糕牛奶糖雪糕進化版！「牛奶糖珍珠雪糕」「cama 聯名拿鐵焦糖流心雪糕」必吃😋🧊天氣熱就想來支雪糕消暑🧊？臺灣森永不僅推出了『牛奶糖珍珠雪糕』『紅豆牛奶糖雪糕』進化版另外還全新上市與 cama 聯名的『森永重烘焙拿鐵焦糖流心雪糕』『Gummy drops 珍珠雪糕（鳳梨口味）』😋另外只要在活動期間內購買臺灣森永製菓出品的雪糕還可至活動網站參加抽獎😎！詳細活動內容請見 👉🏻 https://bit.ly/3rujVOb#冰 #冰棒 #冰淇淋 #冰品 #雪糕 #森永 #抽獎上報生活圈,,台灣,綠營側翼,臉書,上報,2023-07-17,13:20:00,上報,,1,0,3,0,0,0,0,中立,,
25c61303-7b64-5aaf-a383-eb04c6f7913e,http://news.pchome.com.tw/living/upmedia/20230717/index-68956395000914236009.html,牛奶糖雪糕進化版！森永推 4 款全新口味雪糕 「牛奶糖珍珠雪糕」、「cama 聯名拿鐵焦糖流心雪糕」必吃,天氣熱就想來支雪糕消暑？台灣森永不僅推出了『牛奶糖珍珠雪糕』、『紅豆牛奶糖雪糕』進化版，另外還全新上市與cama聯名的『森永重烘焙拿鐵焦糖流心雪糕』、『Gummy drops 珍珠雪糕（鳳梨口味）』，只要在活動期間內購買台灣森永製菓出品的雪糕，還可至活動網站參加抽獎，知名美食YouTuber 和多位網紅也紛紛生火大推，不論獨享或與朋友歡聚，都不要錯過！最 COOL 牛奶糖現身！神還原牛奶糖美味與嚼感的進化級雪糕從第一顆牛奶糖開始，有歡笑的地方，就有台灣森永！這次牛奶糖系列雪糕更是全新進化升級，『牛奶糖珍珠雪糕』裡面的珍珠更Q彈，熱銷的『紅豆牛奶糖雪糕』也升級加入白玉，全系列神還原牛奶糖的美味與口感，甜而不膩，並且帶來十足的嚼勁，每一口都令人超滿足！＃『牛奶糖珍珠雪糕 』用料升級，珍珠更Q彈、口味更清爽不甜膩！經典的牛奶糖香氣加上超Q彈嚼勁，百分百還原牛奶糖的魅力，牛奶糖醬和珍珠與香醇牛奶冰淇淋的結合，甜度恰到好處，口感十足，讓你忍不住一口接一口！（,,台灣,新聞,PChome 新聞,生活,2023-07-17,11:19:10,,,0,0,0,0,0,0,0,中立,,
897b1c7b-d857-565c-9735-71bbd8f783f7,https://m.match.net.tw/mi/news/life/20230717/7481823,牛奶糖雪糕進化版！森永推 4 款全新口味雪糕　 「牛奶糖珍珠雪糕」、「cama 聯名拿鐵焦糖流心雪糕」必吃,天氣熱就想來支雪糕消暑？台灣森永不僅推出了『牛奶糖珍珠雪糕』、『紅豆牛奶糖雪糕』進化版，另外還全新上市與cama聯名的『森永重烘焙拿鐵焦糖流心雪糕』、『Gummy drops 珍珠雪糕（鳳梨口味）』，只要在活動期間內購買台灣森永製菓出品的雪糕，還可至活動網站參加抽獎，知名美食YouTuber 和多位網紅也紛紛生火大推，不論獨享或與朋友歡聚，都不要錯過！最 COOL 牛奶糖現身！神還原牛奶糖美味與嚼感的進化級雪糕從第一顆牛奶糖開始，有歡笑的地方，就有台灣森永！這次牛奶糖系列雪糕更是全新進化升級，『牛奶糖珍珠雪糕』裡面的珍珠更Q彈，熱銷的『紅豆牛奶糖雪糕』也升級加入白玉，全系列神還原牛奶糖的美味與口感，甜而不膩，並且帶來十足的嚼勁，每一口都令人超滿足！        ＃『牛奶糖珍珠雪糕 』        用料升級，珍珠更Q彈、口味更清爽不甜膩！經典的牛奶糖香氣加上超Q彈嚼勁，百分百還原牛奶糖的魅力，牛奶糖醬和珍珠與香醇牛奶冰淇淋的結合，甜度恰到好處，口感十足，讓你忍不住一口接一口！        （,,台灣,新聞,match生活網,生活新聞,2023-07-17,10:35:00,,,0,0,0,0,0,0,0,中立,,
a9136804-cc25-5505-aab0-b7181b4fc104,https://www.upmedia.mg/news_info.php?Type=5&SerialNo=177425,牛奶糖雪糕進化版！森永推 4 款全新口味雪糕　 「牛奶糖珍珠雪糕」、「cama 聯名拿鐵焦糖流心雪糕」必吃,天氣熱就想來支雪糕消暑？台灣森永不僅推出了『牛奶糖珍珠雪糕』、『紅豆牛奶糖雪糕』進化版，另外還全新上市與 cama 聯名的『森永重烘焙拿鐵焦糖流心雪糕』、『Gummy drops 珍珠雪糕（鳳梨口味）』，只要在活動期間內購買台灣森永製菓出品的雪糕，還可至活動網站參加抽獎，知名美食YouTuber 和多位網紅也紛紛生火大推，不論獨享或與朋友歡聚，都不要錯過！從第一顆牛奶糖開始，有歡笑的地方，就有台灣森永！這次牛奶糖系列雪糕更是全新進化升級，『牛奶糖珍珠雪糕』裡面的珍珠更Q彈，熱銷的『紅豆牛奶糖雪糕』也升級加入白玉，全系列神還原牛奶糖的美味與口感，甜而不膩，並且帶來十足的嚼勁，每一口都令人超滿足！用料升級，珍珠更Q彈、口味更清爽不甜膩！經典的牛奶糖香氣加上超Q彈嚼勁，百分百還原牛奶糖的魅力，牛奶糖醬和珍珠與香醇牛奶冰淇淋的結合，甜度恰到好處，口感十足，讓你忍不住一口接一口！全新升級，加入白玉口感滿分！以香醇牛乳為基底，融入慢火熬煮的紅豆煮汁，牛奶糖香氣甜而不膩，每一口都能品嚐到飽滿綿密的紅豆粒，更加入Q彈白玉，讓口感、層次感、滿足感升到最高點，就像在吃紅豆牛奶糖！如果你是咖啡迷，千萬別錯過這款精品級雪糕！森永首次與知名咖啡品牌 cama café 展開聯名，結合經典與創新限量推出『重烘焙拿鐵口味的香濃雪糕』，吃一口雪糕就能擁有喝咖啡的滿足感，口腔瞬間充斥咖啡香，給你超精緻口感享受！聯名款森永 X cama café『海鹽焦糖拿鐵牛奶糖』同步熱銷中。外層採用帶有咖啡碎粒的白巧克力脆皮，包覆著濃烈的重烘焙拿鐵雪糕，微苦的咖啡脆粒讓雪糕更具成熟風味，內藏驚喜的甜蜜焦糖流心，每一口都展現出層次豐富的美味。唯一吃得到珍珠+果肉的超驚艷雪糕，以爆表的口感制霸水果冰品界！雙重果感X豐富口感，盡情享受夏日熱帶水果沁涼多汁的美味。酸甜的鳳梨口味雪糕中，融入大塊鳳梨果肉和美味的百香果珍珠，帶來了雙重的果香感和豐富的口感，清涼果味加上Q彈珍珠讓你幸福感爆表！除了品味療癒的甜蜜享受外，購買台灣森永製菓出品雪糕還有機會參加 抽獎活動！自7月17日至8月31日止，只要購買台灣森永製菓出品的雪糕任一商品，即可登錄發票資訊享有抽獎資格。包含旅遊金、LINE POINT、咖啡機、iPhone 14 等多項好禮通通有機會帶回家！累積登入滿 5 張發票還可再抽 Dyson 三合一涼暖空氣清淨機，讓你渡過一個涼爽夏日。此外更可於活動網站中玩「最 Cool 森永牛奶糖雪糕大發現・幸運抽抽樂遊戲，每天都有機會獲得百元超商購物金！建議售價：單入 38 元，四入 152 元便利超商：全家、OK量販店：家樂福建議售價：單入 38 元，四入 152 元便利超商：全家、OK、萊爾富量販店：家樂福建議售價：單入 59 元便利超商：全家建議售價：單入 49 元，三入 147 元便利超商：全家、OK量販店：家樂福美食、品酒採訪需求通知 / 提供最新相關新聞資訊請聯繫副總編輯 → 吳文元 chloe_wu@upmedia.mg通路、飲品、冰品、科技、親子、健康採訪需求通知 / 提供最新相關新聞資訊請聯繫生活中心副主編 → 林冠伶 ling_lin@upmedia.mg速食、餐廳、甜點等美食相關採訪需求通知 / 提供最新相關新聞資訊請聯繫生活中心記者 → 蕭芷琳 celine.hsiao@upmedia.mg旅遊、文創、交通、體育、IP 相關採訪需求通知 / 提供最新相關新聞資訊請聯繫生活中心記者 → 周羿庭 ting.zhou@upmedia.mg,,台灣,新聞,上報,生活,2023-07-17,10:00:00,Yuan Chang,,0,0,0,0,0,0,0,正向,,
ec16c3de-cafe-5dcc-9d95-4805a168fff6,https://www.ptt.cc/bbs/creditcard/M.1689498383.A.5DE.html,[情報] LINE Pay X台新最高享9.8%,"文章類別： 6. 情報活動期間 2023-07-01~2023-09-3047【LINE Pay X台新最高享9.8%】於指定通路使用LINE Pay綁定台新信用卡消費，美饌料理最高享9.8%回饋(以下幣別均為「新臺幣」)*LINE Pay綁定@GoGo卡最高享3.8%+指定通路滿額最高享6%LINE POINTS回饋 (指定通路滿額活動如下)【美味】●foodpanda 2023/7/1-9/30 期間之每週二三四  單筆消費滿199元達6次享50點回饋  (每個LINE Pay帳號每月限得一次，每月總回饋上限100萬點)●麥當勞 2023/7/1-9/30期間之每週二三四  單筆不限金額消費享3%回饋  (麥當勞餐廳單筆回饋上限10點/每月總回饋上限180萬點，歡樂送  單筆回饋上限15點/每月總回饋上限50萬點)●爭鮮餐飲 2023/7/1-9/30 期間之每週五  單筆消費滿300元享4%回饋  (每個LINE Pay帳號每日限得20點，每月總回饋上限35萬點)●指定連鎖餐廳 2023/7/1-8/31 期間之每週六日  (勝博殿、BANCO、品川蘭、鮮五丼、三商巧福、福勝亭、薩莉亞 獨立 門市)  單筆消費滿199元享3%回饋  (每個LINE Pay帳號每月最高限得60點，每月總回饋上限70萬點)●精選必比登/米其林推薦美食 2023/7/6-7/31 期間之每週五六日  於好康地圖可領取指定店家9折優惠券  (每個LINE Pay帳號每週限得1次，每張優惠券最高折抵200元，  活動期間限量15,000張)●精選酒吧＆餐酒館 2023/7/21-8/27 期間之每週五六日  單筆消費滿1,000元享6%回饋  (每個LINE Pay帳號限得180點，總回饋上限65萬點)●指定咖啡品牌 2023/7/1-9/30 期間之每週一到週五  (LOUISA COFFEE/ cama caf CAFE!N 硬咖啡)  單筆消費滿50元達3次享20點回饋  (每個LINE Pay帳號限得1次，每月總回饋上限50萬點)●人氣麵包/烘焙店 2023/7/1-9/30 期間之每週六日  單筆消費滿250元享10點回饋  (每個LINE Pay帳號每月限回饋2次，每月總回饋上限45萬點)●餐餐來LINE Pay指定餐廳  於好康地圖可領取指定店家85折優惠券  (每個LINE Pay帳號每日限得2張，每張優惠券最高折抵35元，  每月限量15,000張)●指定便當店 2023/7/1-12/31 期間之每週一到週五  單筆消費滿100元享5點回饋  (每個LINE Pay帳號每日限回饋1次，每月總回饋上限4萬點)●指定早餐店　2023/4/1-12/31  每月單筆消費滿50元達5次享20點回饋  (每個LINE Pay帳號每月限得一次，每月總回饋上限20萬點)",,台灣,ptt 政治,批踢踢實業坊,creditcard,2023-07-16,17:06:21,waakye,,0,0,0,0,0,0,0,,,
